dataset_index,dataset_id,rollout,valid,error_type,step_count,mean_structural_to_others,mean_semantic_to_others,mean_combined_to_others,nearest_rollout,nearest_structural,nearest_semantic,nearest_combined,novelty_one_minus_nearest_combined
1,hle-6704465caf0a436d92c65160,45,True,,1,0.32555779814720154,0.3912324011325836,0.35839515924453735,32,1.0,0.9215532541275024,0.9607766270637512,0.03922337293624878
1,hle-6704465caf0a436d92c65160,46,True,,4,0.5679929256439209,0.6356368660926819,0.6018148064613342,29,1.0,0.8862953186035156,0.9431476593017578,0.05685234069824219
1,hle-6704465caf0a436d92c65160,47,True,,4,0.5495502948760986,0.6144456267356873,0.5819979906082153,13,0.925000011920929,0.8244611024856567,0.8747305870056152,0.12526941299438477
1,hle-6704465caf0a436d92c65160,48,True,,3,0.5377276539802551,0.6343305110931396,0.5860291719436646,24,1.0,0.8861483931541443,0.9430742263793945,0.05692577362060547
1,hle-6704465caf0a436d92c65160,49,True,,1,0.32555779814720154,0.38839370012283325,0.356975793838501,8,1.0,0.9252889156341553,0.9626444578170776,0.03735554218292236
1,hle-6704465caf0a436d92c65160,50,True,,1,0.22678732872009277,0.37688395380973816,0.3018356263637543,7,1.0,0.8546613454818726,0.9273306727409363,0.07266932725906372
1,hle-6704465caf0a436d92c65160,51,True,,3,0.539367139339447,0.634847104549408,0.5871070623397827,44,1.0,0.9008280634880066,0.9504140615463257,0.049585938453674316
1,hle-6704465caf0a436d92c65160,52,True,,4,0.4662795960903168,0.6160069704055786,0.5411432981491089,3,1.0,0.8731086254119873,0.9365543127059937,0.06344568729400635
1,hle-6704465caf0a436d92c65160,53,True,,3,0.5356785655021667,0.6370044350624084,0.5863414406776428,27,1.0,0.8979716300964355,0.9489858150482178,0.05101418495178223
1,hle-6704465caf0a436d92c65160,54,True,,4,0.486845463514328,0.6301515698432922,0.5584985017776489,13,0.8500000238418579,0.8387043476104736,0.8443521857261658,0.15564781427383423
1,hle-6704465caf0a436d92c65160,55,True,,3,0.5401867032051086,0.6342187523841858,0.5872026681900024,44,0.8999999761581421,0.9119911789894104,0.9059956073760986,0.09400439262390137
1,hle-6704465caf0a436d92c65160,56,True,,4,0.5421732664108276,0.5960472226142883,0.5691102743148804,25,1.0,0.7725149393081665,0.8862574696540833,0.11374253034591675
1,hle-6704465caf0a436d92c65160,57,True,,4,0.5679929256439209,0.633696973323822,0.6008449196815491,5,1.0,0.8745085597038269,0.9372543096542358,0.06274569034576416
1,hle-6704465caf0a436d92c65160,58,True,,4,0.5556978583335876,0.6252633929252625,0.5904805064201355,41,1.0,0.8445138931274414,0.9222569465637207,0.0777430534362793
1,hle-6704465caf0a436d92c65160,59,True,,3,0.473383367061615,0.6166010499000549,0.5449921488761902,37,1.0,0.8181829452514648,0.9090914726257324,0.09090852737426758
1,hle-6704465caf0a436d92c65160,60,True,,2,0.3962658941745758,0.4761330783367157,0.4361995458602905,27,0.6569444537162781,0.5868790149688721,0.6219117641448975,0.37808823585510254
1,hle-6704465caf0a436d92c65160,61,True,,4,0.5495502948760986,0.637324869632721,0.5934375524520874,34,0.8500000238418579,0.8739154934883118,0.8619577884674072,0.13804221153259277
1,hle-6704465caf0a436d92c65160,62,True,,4,0.5692224502563477,0.607590913772583,0.5884067416191101,18,1.0,0.8370975852012634,0.9185488224029541,0.0814511775970459
1,hle-6704465caf0a436d92c65160,63,False,ConductorParseError,,,,,,,,,
2,hle-6750a730651c49cb2cce0df5,0,True,,4,0.8065032362937927,0.785943329334259,0.7962232232093811,61,1.0,0.873948335647583,0.9369741678237915,0.0630258321762085
2,hle-6750a730651c49cb2cce0df5,1,True,,4,0.7122967839241028,0.7698044180870056,0.7410505414009094,59,1.0,0.7988777160644531,0.8994388580322266,0.10056114196777344
